,Source,Destination,Class
15950,1846,3266,1
15951,1846,3042,1
15952,1846,5825,1
15953,1846,3691,1
15954,1846,4167,1
15955,1846,6755,1
15956,1846,5906,1
15957,1847,2852,1
15958,1847,2206,1
15959,4327,4799,1
15960,6116,1059,1
15961,6116,2943,1
15962,6116,5835,1
15963,6116,5312,1
15964,6116,2588,1
15965,6116,3268,1
15966,6116,4339,1
15967,6116,4439,1
15968,6116,6053,1
15969,6116,4949,1
15970,6116,6750,1
15971,6116,2913,1
15972,6116,3557,1
15973,6116,6808,1
15974,6116,6026,1
15975,1849,4639,1
15976,4349,3314,1
15977,4349,1021,1
15978,4349,2323,1
15979,4349,5945,1
15980,6081,6776,1
15981,6081,2575,1
15982,6081,4490,1
15983,6081,2330,1
15984,6081,4310,1
15985,6081,5833,1
15986,4359,4087,1
15987,4368,6163,1
15988,4368,5594,1
15989,4368,4374,1
15990,4368,6136,1
15991,4368,6046,1
15992,1855,2057,1
15993,1855,3096,1
15994,1855,5772,1
15995,1855,3725,1
15996,1855,3218,1
15997,1855,6895,1
15998,1855,6217,1
15999,1855,4759,1
16000,1856,5419,1
16001,1856,3448,1
16002,1856,5842,1
16003,1856,4949,1
16004,308,3136,1
16005,4382,6853,1
16006,4382,5113,1
16007,4382,5256,1
16008,4382,1012,1
16009,4382,4820,1
16010,6220,3243,1
16011,1860,4406,1
16012,1860,5269,1
16013,1860,6136,1
16014,1860,5366,1
16015,1860,4614,1
16016,1861,2945,1
16017,1861,5130,1
16018,1861,2179,1
16019,1861,2586,1
16020,1861,2204,1
16021,3188,4816,1
16022,4410,1883,1
16023,4410,4863,1
16024,1864,2779,1
16025,1864,5245,1
16026,1864,1876,1
16027,4424,3097,1
16028,5185,5143,1
16029,1867,2719,1
16030,1867,3350,1
16031,1868,2832,1
16032,1868,5841,1
16033,1868,6254,1
16034,1869,2529,1
16035,1869,5600,1
16036,1869,5113,1
16037,1869,1961,1
16038,1869,3285,1
16039,1869,5416,1
16040,1869,3739,1
16041,1869,4404,1
16042,1869,4142,1
16043,1869,4673,1
16044,1869,5138,1
16045,1869,5851,1
16046,1869,4961,1
16047,1869,393,1
16048,1869,2049,1
16049,1869,2393,1
16050,1869,6531,1
16051,1869,6330,1
16052,1869,3462,1
16053,1869,6921,1
16054,1869,5768,1
16055,1869,5198,1
16056,1869,5969,1
16057,1869,5059,1
16058,1869,3765,1
16059,1869,5530,1
16060,1869,5087,1
16061,1869,5104,1
16062,1869,1964,1
16063,1869,3432,1
16064,1869,3991,1
16065,1869,2540,1
16066,1869,6104,1
16067,1869,2202,1
16068,1869,4441,1
16069,1869,6150,1
16070,1869,2879,1
16071,1869,4274,1
16072,1869,4444,1
16073,1869,2316,1
16074,1869,6357,1
16075,1869,6716,1
16076,1869,2872,1
16077,1869,5648,1
16078,1869,3827,1
16079,1869,2214,1
16080,1869,6605,1
16081,1869,6838,1
16082,1869,3110,1
16083,1869,6869,1
16084,1869,2788,1
16085,1869,3801,1
16086,1869,3458,1
16087,1869,1990,1
16088,1869,4347,1
16089,1869,5681,1
16090,1869,3237,1
16091,1869,4949,1
16092,1869,4878,1
16093,1869,4144,1
16094,1869,899,1
16095,1869,2904,1
16096,1869,4240,1
16097,1869,5802,1
16098,1869,3470,1
16099,1869,5886,1
16100,1869,2007,1
16101,1869,6759,1
16102,1869,2326,1
16103,1869,4299,1
16104,1869,6638,1
16105,1869,4743,1
16106,1869,4597,1
16107,1869,2845,1
16108,1869,5122,1
16109,1869,5801,1
16110,1869,3595,1
16111,1869,4281,1
16112,1869,5842,1
16113,1869,6530,1
16114,1869,3219,1
16115,1870,2213,1
16116,1870,2825,1
16117,1870,3743,1
16118,1871,1972,1
16119,1871,5225,1
16120,1871,2932,1
16121,1871,2262,1
16122,1871,4113,1
16123,1871,1967,1
16124,1871,4386,1
16125,1871,4493,1
16126,1871,3910,1
16127,1871,2009,1
16128,1871,3815,1
16129,1871,2213,1
16130,1871,2548,1
16131,1871,5946,1
16132,1871,6209,1
16133,311,6485,1
16134,311,3624,1
16135,311,6136,1
16136,311,1876,1
16137,1873,2525,1
16138,1873,4555,1
16139,1873,2928,1
16140,1873,4949,1
16141,1873,5010,1
16142,6870,3902,1
16143,6870,2750,1
16144,6870,2683,1
16145,6870,6239,1
16146,6870,5333,1
16147,6870,6357,1
16148,6870,7043,1
16149,6870,2526,1
16150,6870,4679,1
16151,6870,6921,1
16152,6870,3982,1
16153,6870,4439,1
16154,6870,3577,1
16155,6870,4820,1
16156,5452,647,1
16157,5452,6203,1
16158,5452,2713,1
16159,5452,4282,1
16160,5452,2107,1
16161,1875,3706,1
16162,1875,2466,1
16163,1876,5179,1
16164,1876,4994,1
16165,1876,3838,1
16166,1876,6007,1
16167,1876,2472,1
16168,1876,3624,1
16169,1876,2588,1
16170,1876,5577,1
16171,1876,1666,1
16172,1876,6485,1
16173,1876,2738,1
16174,1876,6564,1
16175,1876,5849,1
16176,1876,6763,1
16177,3333,1031,1
16178,3824,2447,1
16179,3824,1059,1
16180,3824,4004,1
16181,3824,3524,1
16182,3824,4538,1
16183,3824,5491,1
16184,3824,3763,1
16185,3824,146,1
16186,3824,6842,1
16187,3824,1882,1
16188,3824,7018,1
16189,3824,2106,1
16190,3824,5874,1
16191,4526,1639,1
16192,1880,4329,1
16193,1880,4374,1
16194,1880,5415,1
16195,1882,1059,1
16196,1882,4300,1
16197,1882,4887,1
16198,1882,2987,1
16199,1882,6356,1
16200,1882,3278,1
16201,1882,2887,1
16202,1882,1462,1
16203,1882,2814,1
16204,1882,6079,1
16205,1882,3175,1
16206,1882,6270,1
16207,1882,6237,1
16208,1882,2168,1
16209,1882,2799,1
16210,1882,3342,1
16211,1882,2899,1
16212,1882,3251,1
16213,1882,4150,1
16214,1882,5354,1
16215,1882,6802,1
16216,1882,3198,1
16217,1882,3052,1
16218,1882,4592,1
16219,1882,3091,1
16220,1882,4538,1
16221,1882,6239,1
16222,1882,3034,1
16223,1882,4107,1
16224,1882,2345,1
16225,1882,1971,1
16226,1883,4427,1
16227,1883,1933,1
16228,1883,4170,1
16229,1883,6414,1
16230,1883,4043,1
16231,1883,5988,1
16232,1883,5276,1
16233,1883,4831,1
16234,1883,4391,1
16235,1883,2034,1
16236,1883,2493,1
16237,1883,3026,1
16238,1883,3285,1
16239,1883,3616,1
16240,1883,5863,1
16241,1883,2831,1
16242,1883,3401,1
16243,1883,6299,1
16244,1883,6553,1
16245,1883,2920,1
16246,1883,2335,1
16247,1883,2740,1
16248,1883,863,1
16249,1883,2951,1
16250,1883,3629,1
16251,1883,2508,1
16252,1883,2279,1
16253,1883,4525,1
16254,1883,3301,1
16255,1883,1673,1
16256,1883,4418,1
16257,1883,3862,1
16258,1883,5109,1
16259,1883,187,1
16260,1883,6924,1
16261,1883,7112,1
16262,1883,6572,1
16263,1883,6896,1
16264,1883,3204,1
16265,1883,2859,1
16266,1883,4060,1
16267,1883,2908,1
16268,1883,5979,1
16269,1883,2186,1
16270,1883,3646,1
16271,1883,5635,1
16272,1883,3200,1
16273,1883,3651,1
16274,1883,6182,1
16275,1883,2905,1
16276,1883,3549,1
16277,1883,3886,1
16278,1883,1980,1
16279,1883,1859,1
16280,1883,3659,1
16281,1883,5646,1
16282,1883,3787,1
16283,1883,7046,1
16284,1883,3486,1
16285,1883,1720,1
16286,1883,6352,1
16287,1883,3666,1
16288,1883,3404,1
16289,1883,6019,1
16290,1883,5549,1
16291,1883,3825,1
16292,1883,3551,1
16293,1883,6358,1
16294,1883,6676,1
16295,1883,6718,1
16296,1883,5015,1
16297,1883,5328,1
16298,1883,3561,1
16299,1883,6494,1
16300,1883,5064,1
16301,1883,2790,1
16302,1883,4906,1
16303,1883,5567,1
16304,1883,5412,1
16305,1883,3050,1
16306,1883,310,1
16307,1883,3017,1
16308,1883,2230,1
16309,1883,3241,1
16310,1883,3081,1
16311,1883,5815,1
16312,1883,4669,1
16313,1883,4698,1
16314,1883,7095,1
16315,1883,6080,1
16316,1883,2620,1
16317,1883,3925,1
16318,1883,6281,1
16319,1883,5354,1
16320,1883,3917,1
16321,1883,2762,1
16322,1883,6077,1
16323,1883,2910,1
16324,1883,5500,1
16325,1883,5468,1
16326,1883,2464,1
16327,1883,2466,1
16328,1883,3934,1
16329,1883,2356,1
16330,1883,3598,1
16331,1883,3897,1
16332,1883,5154,1
16333,1883,4471,1
16334,1883,931,1
16335,1883,5366,1
16336,1883,4816,1
16337,1883,6501,1
16338,1883,1924,1
16339,1883,5268,1
16340,1883,5710,1
16341,1883,2459,1
16342,1883,5355,1
16343,1883,6649,1
16344,1883,2928,1
16345,1883,6231,1
16346,6225,2277,1
16347,6225,4547,1
16348,6225,3404,1
16349,6225,4027,1
16350,6225,759,1
16351,6225,2079,1
16352,6225,4849,1
16353,6225,6268,1
16354,1885,4780,1
16355,1886,2064,1
16356,1886,5354,1
16357,1886,5945,1
16358,1887,2816,1
16359,1889,3735,1
16360,4585,1996,1
16361,4585,1813,1
16362,4585,3776,1
16363,4585,2919,1
16364,4585,2731,1
16365,4585,6196,1
16366,4585,4717,1
16367,1891,2130,1
16368,1891,6702,1
16369,1892,3902,1
16370,1892,2532,1
16371,1892,3285,1
16372,1893,3007,1
16373,1893,6397,1
16374,1894,4484,1
16375,1894,5842,1
16376,1894,3936,1
16377,1895,4198,1
16378,6983,3763,1
16379,1896,4932,1
16380,1896,6663,1
16381,1896,224,1
16382,1896,5593,1
16383,1896,5217,1
16384,1896,2580,1
16385,1896,3377,1
16386,1896,3329,1
16387,1896,3059,1
16388,1897,4480,1
16389,1897,6087,1
16390,1897,6037,1
16391,1898,3902,1
16392,1898,7001,1
16393,1899,4552,1
16394,1899,1717,1
16395,1899,6366,1
16396,1899,3524,1
16397,1899,5814,1
16398,1899,6569,1
16399,1899,759,1
16400,1899,6206,1
16401,1900,3228,1
16402,1900,4756,1
16403,1900,2852,1
16404,1900,5182,1
16405,1900,5234,1
16406,1900,3743,1
16407,1900,4109,1
16408,1900,2009,1
16409,1900,2270,1
16410,1900,2409,1
16411,1901,4196,1
16412,1901,5188,1
16413,1901,2275,1
16414,1901,4393,1
16415,1901,5333,1
16416,1901,3776,1
16417,1901,6827,1
16418,670,4196,1
16419,1903,5768,1
16420,1907,6504,1
16421,1907,4013,1
16422,6229,2779,1
16423,1910,5273,1
16424,1910,2454,1
16425,1910,5538,1
16426,1911,3902,1
16427,1911,5170,1
16428,1911,5379,1
16429,1911,6403,1
16430,1911,4949,1
16431,3830,4196,1
16432,3830,6740,1
16433,3830,454,1
16434,3830,4611,1
16435,3830,3846,1
16436,3830,5812,1
16437,3830,6719,1
16438,3830,2463,1
16439,3830,5823,1
16440,3830,3089,1
16441,3830,4506,1
16442,3830,2997,1
16443,3830,5153,1
16444,3830,6501,1
16445,3830,2336,1
16446,3830,6980,1
16447,3830,2501,1
16448,3830,5789,1
16449,3830,6922,1
16450,3830,6752,1
16451,1914,6270,1
16452,1914,5354,1
16453,1914,5104,1
16454,1914,6975,1
16455,1914,6530,1
16456,1914,5566,1
16457,1915,2719,1
16458,1915,2732,1
16459,1915,6033,1
16460,1915,6782,1
16461,1915,4070,1
16462,1915,7111,1
16463,1915,2882,1
16464,1915,3180,1
16465,1915,3268,1
16466,1915,6358,1
16467,1915,7065,1
16468,1915,3645,1
16469,1915,2642,1
16470,1915,5888,1
16471,1915,2166,1
16472,1915,4913,1
16473,1915,5511,1
16474,1916,5952,1
16475,1916,2788,1
16476,1916,3850,1
16477,1916,3432,1
16478,1916,3279,1
16479,1917,3564,1
16480,1917,5808,1
16481,1919,2732,1
16482,1919,3760,1
16483,1919,2997,1
16484,1919,6429,1
16485,1919,6136,1
16486,1921,4406,1
16487,1921,4674,1
16488,1921,6136,1
16489,1922,5842,1
16490,1922,3275,1
16491,1922,1586,1
16492,1923,4949,1
16493,1924,2600,1
16494,1924,3902,1
16495,1924,5721,1
16496,1924,6221,1
16497,1924,5969,1
16498,1924,2612,1
16499,1924,5731,1
16500,1924,4164,1
16501,1924,2294,1
16502,1924,2378,1
16503,1924,4618,1
16504,1924,2381,1
16505,1924,1769,1
16506,1924,6321,1
16507,1924,6748,1
16508,1924,5979,1
16509,1924,6042,1
16510,1924,6640,1
16511,1924,4402,1
16512,1924,5981,1
16513,1924,6653,1
16514,1924,6434,1
16515,1924,4681,1
16516,1924,2842,1
16517,1924,1948,1
16518,1924,4191,1
16519,1924,6801,1
16520,1924,3749,1
16521,1924,4984,1
16522,1924,2168,1
16523,1924,2635,1
16524,1924,6357,1
16525,1924,5842,1
16526,1924,5089,1
16527,1924,5754,1
16528,1924,2173,1
16529,1924,3309,1
16530,1924,5758,1
16531,1924,3035,1
16532,1924,6231,1
16533,1924,2398,1
16534,1924,2859,1
16535,1924,1958,1
16536,1924,4863,1
16537,1924,2186,1
16538,1924,4426,1
16539,1924,5087,1
16540,1924,4640,1
16541,1924,5802,1
16542,1924,5768,1
16543,1924,3320,1
16544,1924,4206,1
16545,1924,3120,1
16546,1924,4808,1
16547,1924,3323,1
16548,1924,5538,1
16549,1924,4658,1
16550,1924,4659,1
16551,1924,5918,1
16552,1924,6359,1
16553,1924,5396,1
16554,1924,4884,1
16555,1924,2026,1
16556,1924,5458,1
16557,1924,3249,1
16558,1924,3986,1
16559,1924,2882,1
16560,1924,5550,1
16561,1924,4675,1
16562,1924,2422,1
16563,1924,6482,1
16564,1924,2769,1
16565,1924,5033,1
16566,1924,7077,1
16567,1924,3268,1
16568,1924,4793,1
16569,1924,6456,1
16570,1924,3991,1
16571,1924,5803,1
16572,1924,491,1
16573,1924,5333,1
16574,1924,3801,1
16575,1924,4020,1
16576,1924,6728,1
16577,1924,6190,1
16578,1924,6661,1
16579,1924,931,1
16580,1924,4876,1
16581,1924,2003,1
16582,1924,5759,1
16583,1924,5530,1
16584,1924,4470,1
16585,1924,4913,1
16586,1924,2447,1
16587,1924,7022,1
16588,1924,5143,1
16589,1924,6277,1
16590,1924,2004,1
16591,1924,2239,1
16592,1924,2695,1
16593,1924,2458,1
16594,1924,2009,1
16595,1924,4249,1
16596,1924,5833,1
16597,1924,2466,1
16598,1924,4046,1
16599,1924,3819,1
16600,1924,6987,1
16601,1924,3822,1
16602,1924,2014,1
16603,1924,7027,1
16604,1924,6417,1
16605,1924,5784,1
16606,1924,2476,1
16607,1924,2924,1
16608,1924,5355,1
16609,1924,3241,1
16610,1924,2257,1
16611,1924,3833,1
16612,1924,3835,1
16613,1924,5073,1
16614,1924,7011,1
16615,1924,5378,1
16616,1924,2263,1
16617,1924,3166,1
16618,1924,6082,1
16619,1924,4641,1
16620,1924,5113,1
16621,1924,174,1
16622,1924,3172,1
16623,1924,1987,1
16624,1924,4949,1
16625,1924,2732,1
16626,1924,6091,1
16627,1924,5776,1
16628,1924,5866,1
16629,1924,6783,1
16630,1924,3621,1
16631,1924,5615,1
16632,1924,6713,1
16633,1924,3388,1
16634,1924,2740,1
16635,1924,5095,1
16636,1924,3184,1
16637,1924,6460,1
16638,1924,2661,1
16639,1924,4310,1
16640,1924,3868,1
16641,1924,6563,1
16642,1924,4090,1
16643,1924,6327,1
16644,1924,2674,1
16645,1924,2049,1
16646,1924,5269,1
16647,1924,6796,1
16648,1924,5191,1
16649,1924,5884,1
16650,1924,4098,1
16651,1924,3637,1
16652,1924,6023,1
16653,1924,2759,1
16654,1924,6716,1
16655,1924,4766,1
16656,1924,4254,1
16657,1924,4256,1
16658,1924,4979,1
16659,1924,5047,1
16660,1924,6246,1
16661,1924,3549,1
16662,1924,6343,1
16663,1924,6812,1
16664,1924,6130,1
16665,1924,4315,1
16666,1924,4317,1
16667,1924,5320,1
16668,1924,5215,1
16669,1924,5428,1
16670,1924,2534,1
16671,1924,6349,1
16672,1924,5221,1
16673,1924,2315,1
16674,1924,6291,1
16675,1924,4119,1
16676,1924,4326,1
16677,1924,5117,1
16678,1924,3416,1
16679,1924,4535,1
16680,1924,2799,1
16681,1924,4124,1
16682,1924,7060,1
16683,1924,7072,1
16684,1924,6921,1
16685,1924,4129,1
16686,1924,2850,1
16687,1924,2047,1
16688,1924,5920,1
16689,1924,4135,1
16690,1924,1673,1
16691,1924,2394,1
16692,1924,5926,1
16693,1924,3088,1
16694,1924,4622,1
16695,1924,7085,1
16696,1924,6645,1
16697,1924,2794,1
16698,1924,3942,1
16699,1924,6378,1
16700,1924,2106,1
16701,1924,4818,1
16702,1924,4144,1
16703,1924,2968,1
16704,1924,3739,1
16705,1924,2052,1
16706,1924,4799,1
16707,1924,3925,1
16708,1924,4758,1
16709,1924,7023,1
16710,1924,2809,1
16711,1924,3929,1
16712,1924,823,1
16713,1924,3931,1
16714,1924,5032,1
16715,1924,5950,1
16716,1924,4371,1
16717,1924,2356,1
16718,1924,6112,1
16719,1924,6531,1
16720,1924,5037,1
16721,1924,6635,1
16722,1924,4923,1
16723,1924,6000,1
16724,1924,5131,1
16725,1924,3713,1
16726,1924,4600,1
16727,1924,6885,1
16728,1924,7119,1
16729,1924,5268,1
16730,1924,5710,1
16731,1924,6056,1
16732,1924,3943,1
16733,1924,3269,1
16734,1925,5390,1
16735,1925,3275,1
16736,1925,3596,1
16737,1925,1850,1
16738,1925,2548,1
16739,1925,5288,1
16740,2536,2359,1
16741,2536,6614,1
16742,2536,2604,1
16743,2536,6087,1
16744,2536,4925,1
16745,1928,2732,1
16746,1928,3763,1
16747,1928,5224,1
16748,1928,4816,1
16749,1928,2781,1
16750,1928,3321,1
16751,1929,5390,1
16752,1930,4949,1
16753,7006,5361,1
16754,1932,2481,1
16755,1932,2314,1
16756,1933,2484,1
16757,1933,5945,1
16758,1933,4315,1
16759,3836,2732,1
16760,3836,3507,1
16761,3836,5731,1
16762,3836,3238,1
16763,3836,3218,1
16764,1936,4279,1
16765,1936,3646,1
16766,1936,3902,1
16767,5013,4299,1
16768,5013,2326,1
16769,5013,5527,1
16770,5013,5960,1
16771,1939,3819,1
16772,1939,6921,1
16773,1940,4839,1
16774,1940,3010,1
16775,1942,5276,1
16776,1942,2540,1
16777,1942,3180,1
16778,1942,6753,1
16779,1942,5187,1
16780,1942,6949,1
16781,1942,6136,1
16782,1942,4140,1
16783,1943,3986,1
16784,1943,2963,1
16785,1943,2179,1
16786,1943,4930,1
16787,1943,6853,1
16788,1943,3484,1
16789,1944,2732,1
16790,1944,2525,1
16791,1944,4276,1
16792,1944,3867,1
16793,1944,5224,1
16794,1944,2661,1
16795,1944,4935,1
16796,1944,3209,1
16797,1944,4069,1
16798,1944,4949,1
16799,1945,3150,1
16800,1945,4094,1
16801,1946,1059,1
16802,1946,3706,1
16803,1946,6815,1
16804,1946,4242,1
16805,1946,2529,1
16806,1946,6627,1
16807,1946,2218,1
16808,1946,4738,1
16809,1946,3517,1
16810,4951,3529,1
16811,4951,5687,1
16812,4951,4755,1
16813,4951,4038,1
16814,4951,3338,1
16815,1948,3320,1
16816,1948,6921,1
16817,1948,6808,1
16818,1948,5464,1
16819,1949,2447,1
16820,1949,4949,1
16821,1949,2439,1
16822,1949,2858,1
16823,1949,6113,1
16824,1949,6474,1
16825,6363,3491,1
16826,6363,5703,1
16827,1469,6974,1
16828,1469,3721,1
16829,1469,4315,1
16830,1952,6925,1
16831,1953,2179,1
16832,1953,5813,1
16833,1954,6705,1
16834,1954,5412,1
16835,1954,5345,1
16836,331,3760,1
16837,331,2399,1
16838,6479,4572,1
16839,6479,4547,1
16840,6479,972,1
16841,6479,2595,1
16842,6479,3691,1
16843,6479,5236,1
16844,1956,2779,1
16845,1956,4374,1
16846,1956,3682,1
16847,1956,2712,1
16848,1956,5301,1
16849,1956,3760,1
16850,1956,6025,1
16851,1956,5969,1
16852,1956,4624,1
16853,5059,4282,1
16854,5059,1650,1
16855,5059,2887,1
16856,5059,4439,1
16857,5059,2573,1
16858,1959,6984,1
16859,1959,4949,1
16860,1960,3342,1
16861,1960,3032,1
16862,5087,4140,1
16863,1962,6064,1
16864,1962,4487,1
16865,1962,1082,1
16866,5104,6973,1
16867,5104,393,1
16868,5104,4529,1
16869,5104,3462,1
16870,5104,6210,1
16871,5104,5283,1
16872,5104,6659,1
16873,5104,3681,1
16874,5104,2788,1
16875,5104,6435,1
16876,5104,2639,1
16877,5104,4909,1
16878,5104,6530,1
16879,5104,2202,1
16880,5104,6104,1
16881,5104,4090,1
16882,1964,4002,1
16883,1964,4748,1
16884,1964,3978,1
16885,1964,6470,1
16886,1964,6530,1
16887,1964,6708,1
16888,1964,6838,1
16889,1966,6537,1
16890,1966,4798,1
16891,1966,2609,1
16892,1966,5523,1
16893,1966,5283,1
16894,1966,3270,1
16895,1966,2887,1
16896,1966,4337,1
16897,1966,3691,1
16898,1966,2215,1
16899,1966,4547,1
16900,1966,3181,1
16901,1966,5666,1
16902,1966,2564,1
16903,1966,4914,1
16904,1966,4027,1
16905,1966,6755,1
16906,1966,6169,1
16907,1966,205,1
16908,1966,3269,1
16909,1967,3034,1
16910,1967,2262,1
16911,1967,6700,1
16912,1967,6136,1
16913,1967,2064,1
16914,1967,4482,1
16915,1967,2009,1
16916,1967,2213,1
16917,1967,5979,1
16918,1967,5946,1
16919,1967,4130,1
16920,1967,2481,1
16921,1967,3706,1
16922,1967,6442,1
16923,6403,3605,1
16924,6403,5253,1
16925,6403,3577,1
16926,6403,5193,1
16927,6403,1137,1
16928,6403,972,1
16929,6403,6793,1
16930,6403,5731,1
16931,6403,4925,1
16932,6403,7077,1
16933,6403,3664,1
16934,6403,6422,1
16935,6403,4949,1
16936,6403,2564,1
16937,5134,3784,1
16938,1969,1717,1
16939,1969,5142,1
16940,1969,3565,1
16941,1969,3855,1
16942,1969,6509,1
16943,1969,3253,1
16944,1969,2845,1
16945,1969,5217,1
16946,1969,3716,1
16947,1969,7036,1
16948,1969,2705,1
16949,1969,2399,1
16950,1970,6156,1
16951,1970,5296,1
16952,1970,2622,1
16953,1971,3948,1
16954,1971,5822,1
16955,1971,5132,1
16956,1971,2303,1
16957,1971,6262,1
16958,1971,5899,1
16959,1971,4663,1
16960,1971,4010,1
16961,1971,4390,1
16962,1971,6838,1
16963,1971,2134,1
16964,5540,5725,1
16965,5540,6788,1
16966,1972,2262,1
16967,1473,1717,1
16968,1473,4032,1
16969,1473,3725,1
16970,1473,1977,1
16971,1473,5945,1
16972,1473,4406,1
16973,1473,6026,1
16974,1473,1748,1
16975,1473,3175,1
16976,1473,6615,1
16977,1473,3181,1
16978,1473,3385,1
16979,1974,3551,1
16980,1974,224,1
16981,1974,5850,1
16982,1974,4202,1
16983,1974,3550,1
16984,1974,6024,1
16985,1975,2466,1
16986,1975,4949,1
16987,1975,6917,1
16988,1976,3268,1
16989,1976,2257,1
16990,1976,5043,1
16991,1977,4151,1
16992,1977,5639,1
16993,1977,3253,1
16994,1977,3237,1
16995,1977,5146,1
16996,1977,6716,1
16997,1977,5006,1
16998,1977,5817,1
16999,1978,5389,1
17000,1978,4636,1
17001,1978,5269,1
17002,1978,6399,1
17003,1978,3831,1
17004,1978,5017,1
17005,1978,2428,1
17006,1978,5337,1
17007,1979,4732,1
17008,1979,5148,1
17009,1979,5033,1
17010,1979,5937,1
17011,1979,2960,1
17012,1979,6136,1
17013,1979,4406,1
17014,1979,4554,1
17015,1979,5340,1
17016,1979,5417,1
17017,1979,4949,1
17018,5581,2297,1
17019,5581,5937,1
17020,5581,4242,1
17021,5581,1498,1
17022,1980,1675,1
17023,1980,5023,1
17024,1980,3634,1
17025,1980,4959,1
17026,1980,5122,1
17027,1980,2964,1
17028,1980,6901,1
17029,1980,6367,1
17030,1980,4640,1
17031,1980,2248,1
17032,1980,5904,1
17033,1980,4597,1
17034,1980,4184,1
17035,1980,3380,1
17036,1980,6672,1
17037,1980,5138,1
17038,1980,7041,1
17039,1980,6380,1
17040,1980,206,1
17041,1981,4076,1
17042,1981,6318,1
17043,1981,2215,1
17044,1981,2740,1
17045,1981,3163,1
17046,1981,5749,1
17047,1981,2263,1
17048,1981,4347,1
17049,1982,3129,1
17050,1982,4979,1
17051,1982,2632,1
17052,1982,3146,1
17053,1982,5674,1
17054,1983,1059,1
17055,1983,5414,1
17056,1983,879,1
17057,1983,2016,1
17058,1983,5315,1
17059,1983,4873,1
17060,1983,5214,1
17061,1983,3042,1
17062,1983,3249,1
17063,1983,4555,1
17064,1983,6755,1
17065,1983,3807,1
17066,1983,5328,1
17067,1983,4254,1
17068,1984,2026,1
17069,1984,6756,1
17070,1984,2894,1
17071,1984,2372,1
17072,1984,3874,1
17073,1984,3436,1
17074,1984,2928,1
17075,1984,3282,1
17076,1984,5291,1
17077,1984,4949,1
17078,1984,6917,1
17079,6868,5569,1
17080,6868,2960,1
17081,6868,4366,1
17082,6868,5841,1
17083,6868,3028,1
17084,1986,2990,1
17085,1986,7120,1
17086,1986,6723,1
17087,1986,5101,1
17088,1986,6045,1
17089,1986,5862,1
17090,3854,4800,1
17091,1988,3805,1
17092,1989,2799,1
17093,1989,3090,1
17094,1989,6600,1
17095,1989,2888,1
17096,1989,5795,1
17097,1989,3856,1
17098,789,583,1
17099,789,3315,1
17100,789,6001,1
17101,1991,7043,1
17102,1991,2213,1
17103,1991,2262,1
17104,1991,681,1
17105,1991,5428,1
17106,1992,2825,1
17107,342,4301,1
17108,342,1781,1
17109,342,6389,1
17110,342,3706,1
17111,342,6280,1
17112,5024,1965,1
17113,5024,3276,1
17114,5024,5160,1
17115,5024,3316,1
17116,5024,490,1
17117,5024,2781,1
17118,5024,5255,1
17119,5024,5424,1
17120,5024,6136,1
17121,5024,4816,1
17122,5024,5982,1
17123,5024,5580,1
17124,5024,5776,1
17125,5024,6888,1
17126,5024,5007,1
17127,1995,6569,1
17128,1995,2899,1
17129,1995,4173,1
17130,1995,2577,1
17131,1995,5731,1
17132,1995,5467,1
17133,1995,2442,1
17134,1995,2068,1
17135,1995,2440,1
17136,1995,3566,1
17137,1995,3990,1
17138,1995,5738,1
17139,1995,2928,1
17140,1995,2532,1
17141,1995,2595,1
17142,1995,3867,1
17143,1995,6359,1
17144,1995,4076,1
17145,1995,6944,1
17146,1996,3156,1
17147,1996,4776,1
17148,1996,4173,1
17149,1996,5969,1
17150,1996,2064,1
17151,1996,4330,1
17152,1996,1436,1
17153,1996,4925,1
17154,1996,2034,1
17155,1996,3285,1
17156,1996,5743,1
17157,1996,5506,1
17158,1996,490,1
17159,1996,2334,1
17160,1996,2740,1
17161,1996,2439,1
17162,1996,5992,1
17163,1996,4294,1
17164,1996,3692,1
17165,1996,6170,1
17166,1996,5842,1
17167,1996,2111,1
17168,1996,3469,1
17169,1996,6033,1
17170,1996,3760,1
17171,1996,3763,1
17172,1996,6077,1
17173,1996,3136,1
17174,1996,3706,1
17175,1996,6930,1
17176,1996,3297,1
17177,1996,3774,1
17178,1996,2410,1
17179,1996,4935,1
17180,2000,3790,1
